"","Screen_bg","participant","PROLIFIC_PID","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","id","session","researcher","browser","xResolution","yResolution","PreTargetDisplayTime","preResp.keys","preResp.corr","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisTrialN","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","ResponseKey.keys","ResponseKey.corr","RT_Trials","RT_secondary","firstlearntrials.thisN","Exptrials.thisN","brkcontinue.rt","afterpause.rt","BlockCount","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisN","AwareQ","Performance","ContingencyChkScore","todebrief.rt","ExpExit.rt","preResp.rt","ACC_trials","ErrorRate","Outlier","Farouts","RT_ifo","RT_io"
"1","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,689.740000001621,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,689.740000001621,689.740000001621
"2","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"7",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,625.390000001062,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,625.390000001062,625.390000001062
"3","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,783.170000009704,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,783.170000009704,783.170000009704
"4","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"9",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,788.514999963809,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,788.514999963809,788.514999963809
"5","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"7",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,707.209999964107,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,707.209999964107,707.209999964107
"6","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"3",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,"[""a""]",1,781.019999994896,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,781.019999994896,781.019999994896
"7","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,564.055000024382,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,564.055000024382,564.055000024382
"8","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,552.590000035707,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,552.590000035707,552.590000035707
"9","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"3",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,590.145000023767,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,590.145000023767,590.145000023767
"10","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"5",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,"[""a""]",1,672.099999967031,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,672.099999967031,672.099999967031
"11","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"6",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,742.385000048671,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,742.385000048671,742.385000048671
"12","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""a"",""l""]",0,NA,"1.6958449999801815]",11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,921.738124925469,1125.70624987711,NA,NA
"13","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"5",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,866.875000006985,NA,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,866.875000006985,866.875000006985
"14","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"6",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,534.169999998994,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,534.169999998994,534.169999998994
"15","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"7",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,881.739999982528,NA,14,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,881.739999982528,881.739999982528
"16","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,582.475000002887,NA,15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,582.475000002887,582.475000002887
"17","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"6",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,659.24000000814,NA,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,659.24000000814,659.24000000814
"18","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"4",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,631.539999973029,NA,17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,631.539999973029,631.539999973029
"19","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"6",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,585.690000036266,NA,18,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,585.690000036266,585.690000036266
"20","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"9",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,"[""a""]",1,657.030000002123,NA,19,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,657.030000002123,657.030000002123
"21","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"7",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,632.745000009891,NA,20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,632.745000009891,632.745000009891
"22","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"5",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,672.559999977238,NA,21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,672.559999977238,672.559999977238
"23","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"9",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,701.144999999087,NA,22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,701.144999999087,701.144999999087
"24","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"8",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,667.940000013914,NA,23,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,667.940000013914,667.940000013914
"25","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"3",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,560.43499999214,NA,24,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,560.43499999214,560.43499999214
"26","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"9",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,"[""a""]",1,668.049999978393,NA,25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,668.049999978393,668.049999978393
"27","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,641.850000014529,NA,26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,641.850000014529,641.850000014529
"28","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"4",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,664.699999964796,NA,27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,664.699999964796,664.699999964796
"29","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"3",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,682.61000001803,NA,28,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,682.61000001803,682.61000001803
"30","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"4",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,607.070000027306,NA,29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,607.070000027306,607.070000027306
"31","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"5",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,656.559999973979,NA,30,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,656.559999973979,656.559999973979
"32","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,587.660000019241,NA,31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,587.660000019241,587.660000019241
"33","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"3",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,613.484999979846,NA,32,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,613.484999979846,613.484999979846
"34","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,519.23999999417,NA,33,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,519.23999999417,519.23999999417
"35","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"9",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,666.565000021365,NA,34,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,666.565000021365,666.565000021365
"36","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"HeadStartLearn","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,606.224999995902,NA,35,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,606.224999995902,606.224999995902
"37","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"7",NA,NA,NA,NA,"HeadStartLearn","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,"[""a""]",1,622.444999986328,NA,36,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,622.444999986328,622.444999986328
"38","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"6",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,607.239999982994,NA,37,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,607.239999982994,607.239999982994
"39","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"4",NA,NA,NA,NA,"HeadStartLearn","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,649.000000033993,NA,38,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,649.000000033993,649.000000033993
"40","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"9",NA,NA,NA,NA,"HeadStartLearn","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,"[""a""]",1,633.780000032857,NA,39,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,633.780000032857,633.780000032857
"41","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"3",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","nonsalient",2,"[""a""]",1,586.825000005774,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,586.825000005774,586.825000005774
"42","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,647.539999976289,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,647.539999976289,647.539999976289
"43","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,250,NA,0,"6",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,616.299999994226,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,616.299999994226,616.299999994226
"44","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,"[""l""]",1,1133.18999996409,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,NA,NA
"45","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,350,NA,0,"7",NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","a","top","nil","salient",2,"[""a""]",1,556.790000002366,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,556.790000002366,556.790000002366
"46","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,"[""l""]",1,621.749999991152,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,621.749999991152,621.749999991152
"47","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"7",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","nonsalient",2,"[""a""]",1,648.8450000179,NA,NA,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,648.8450000179,648.8450000179
"48","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,300,NA,0,"4",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","nonsalient",2,"[""l""]",1,632.174999976996,NA,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,632.174999976996,632.174999976996
"49","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"3",NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","nonsalient",2,"[""a""]",1,768.084999988787,NA,NA,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,768.084999988787,768.084999988787
"50","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"2",NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","bottom","nil","salient",2,"[""l""]",1,767.020000028424,NA,NA,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,767.020000028424,767.020000028424
"51","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,200,NA,0,"4",NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,"[""l""]",1,759.970000013709,NA,NA,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,759.970000013709,759.970000013709
"52","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"7",NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,"[""a""]",1,891.969999996945,NA,NA,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,891.969999996945,891.969999996945
"53","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"4",NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,"[""l""]",1,706.699999980628,NA,NA,12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,706.699999980628,706.699999980628
"54","white",1,"5dc12924d362410a4ad6d8dd",32,"male","right","German","2020-11-18_12h47.37.195","Exp3","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1536,864,150,NA,0,"5",NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,"[""a""]",1,716.509999998379,NA,NA,13,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,921.738124925469,1125.70624987711,716.509999998379,716.509999998379
